# mode=ONNX timeScale=1 fixedDeltaTime=0.01999999 obsLen=89
# sensors=RayPerceptionSensor:0-64:65|VectorSensor_size24:65-88:24
# agents=0=Arena_0/Agent_Blue_0|1=Arena_0/Agent_Blue_1|2=Arena_0/Agent_Blue_2
mode,agentIdx,acadStep,agentStep,episodes,c0,c1,c2,d0,o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88
ONNX,1,70,70,0,0.1349247,1,-0.07768045,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7585529,0,0,0,1,1,0,0,1,0,0.7579629,0,0,1,0,0.7103516,0,0,0,1,1,0,0,1,0,0.5399126,0,0,0,0,0.8154354,0,0,1,0,0.8023874,0,0,0,0,0.6148502,0,0,0,1,1,0,0,0,0,0.5157816,0.1249179,0.05585153,0.3451453,0.9385492,0.04132822,0.05596492,1,0.9833333,0,1,0.2166665,0,0,0,1,1,0.3320329,0.9432679,0.8047478,-0.02676201,0.9996418,0.9817905,0,1
ONNX,2,70,70,0,-0.3763708,-0.1685783,0.2915081,0,0,0,1,0,0.3440357,0,0,1,0,0.2573057,0,0,0,1,1,0,0,1,0,0.2516115,0,0,1,0,0.130149,0,0,0,0,0.712643,0,0,1,0,0.1306695,0,0,0,0,0.6810426,0,0,1,0,0.1387018,0,0,0,0,0.6876215,0,0,1,0,0.1567926,0,0,0,0,0.7343011,0,0,1,0,0.1922278,0.6781295,0.3393145,0.535163,0.8447489,0.01861479,0.7929907,1,0.96,0,0,0.04666665,0,0,1,0,1,-0.9960578,-0.08870742,0.3912909,0.08958811,0.9959789,0.5459263,0,0.6911994
ONNX,0,75,75,0,-0.3148312,0.437519,0.5441775,1,0,0,0,0,0.7904214,0,0,0,0,0.787003,0,0,0,0,0.8393146,0,0,0,0,0.8280632,0,0,0,0,0.9492007,0,0,0,0,0.926331,0,0,0,1,1,0,0,1,0,0.4120044,0,0,0,0,0.9261007,0,0,1,0,0.5586422,0,0,0,0,0.8414885,0,0,0,1,1,0,0,0,0,0.8111094,0.6307995,0.6184216,0.9909158,0.1344842,0.2015046,0.1388223,1,0.9833333,0,0,0,0,0,0,1,1,0.5762476,-0.8172754,0.3743909,0.09161564,0.9957945,0.4067054,1,0.6887485
ONNX,1,75,75,0,-0.0283964,1,-0.03935005,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.755114,0,0,0,1,1,0,0,1,0,0.7588441,0,0,1,0,0.7020345,0,0,0,1,1,0,0,1,0,0.494216,0,0,0,0,0.7875789,0,0,1,0,0.8029674,0,0,0,0,0.6020874,0,0,0,1,1,0,0,0,0,0.5095481,0.1252513,0.05650491,0.3221405,0.9466919,0.03136233,0.06296741,1,0.9833333,0,1,0.2333332,0,0,0,1,1,0.3552395,0.9347753,0.803634,0.001451612,0.9999989,0.9781813,0,1
ONNX,2,75,75,0,-0.431828,0.2279252,-0.1060402,1,0,0,1,0,0.3150874,0,0,1,0,0.2476161,0,0,0,1,1,0,0,0,0,0.7629074,0,0,1,0,0.1302347,0,0,0,0,0.7036675,0,0,1,0,0.1279819,0,0,0,0,0.6873497,0,0,1,0,0.1328457,0,0,0,0,0.7091347,0,0,1,0,0.146292,0,0,0,0,0.7755232,0,0,1,0,0.1731527,0.6744281,0.3400592,0.6101742,0.7922673,-0.2311818,0.05539205,1,0.96,0,0,0.0633333,0,0,1,0,1,-0.984511,-0.1753232,0.3856453,0.02087662,0.9997821,0.546359,0,0.6887485
ONNX,0,80,80,0,-0.266979,0.231235,0.05471004,0,0,0,0,0,0.7782207,0,0,0,0,0.806677,0,0,0,0,0.7929975,0,0,0,0,0.8869224,0,0,0,0,0.8553512,0,0,1,0,0.3808276,0,0,0,0,0.9860421,0,0,1,0,0.4978704,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8919678,0,0,1,0,0.445516,0,0,0,0,0.8239526,0.6333115,0.620569,0.9993497,-0.03605747,0.01825442,0.01216119,1,0.98,0,1,0,0,0,0,1,1,0.7064876,-0.7077255,0.3795275,-0.06065812,0.9981586,0.4017909,1,0.6837034
ONNX,1,80,80,0,0.885377,1,0.07294228,1,0,0,1,0,0.7892542,0,0,0,1,1,0,0,1,0,0.7527215,0,0,0,1,1,0,0,1,0,0.7586307,0,0,1,0,0.7068354,0,0,0,1,1,0,0,1,0,0.4711308,0,0,0,0,0.7745521,0,0,1,0,0.8033488,0,0,0,0,0.5960987,0,0,0,1,1,0,0,0,0,0.5066777,0.1254637,0.0572111,0.310413,0.9506018,0.01998999,0.06766909,1,0.98,0,1,0.2499998,0,0,0,1,1,0.3672844,0.9301087,0.802577,0.0258846,0.9996649,0.9732088,0,1
ONNX,2,80,80,0,-0.5935199,0.3319556,0.09917285,0,0,0,1,0,0.3359896,0,0,1,0,0.2596402,0,0,0,1,1,0,0,1,0,0.2585504,0,0,1,0,0.1214492,0,0,0,0,0.7131491,0,0,1,0,0.1202847,0,0,0,0,0.6911321,0,0,1,0,0.1258632,0,0,0,0,0.7074292,0,0,1,0,0.1398928,0,0,0,0,0.7668533,0,0,1,0,0.1676119,0.6727126,0.3436613,0.5834474,0.812151,-0.06832578,0.137155,1,0.9466667,0,1,0.07999995,0,0,1,0,1,-0.9883581,-0.1521455,0.3807087,0.06772304,0.9977041,0.5397518,0,0.6837034
ONNX,0,85,85,0,-0.7560355,0.1129875,0.1025556,1,0,0,0,0,0.778816,0,0,0,0,0.8106313,0,0,0,0,0.790405,0,0,0,0,0.8954889,0,0,0,0,0.8487948,0,0,1,0,0.3868819,0,0,0,0,0.9731458,0,0,1,0,0.5106634,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.899438,0,0,1,0,0.4445198,0,0,0,0,0.8271108,0.6333128,0.6205703,0.9985824,-0.05322778,0.008831071,0.00916161,1,0.98,0,1,0,0,0,0,1,1,0.7185469,-0.6954784,0.3795304,-0.08004773,0.9967911,0.4026209,1,0.6761011
ONNX,1,85,85,0,0.1399332,1,0.1294284,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7536747,0,0,0,1,1,0,0,1,0,0.7555311,0,0,1,0,0.6956853,0,0,0,1,1,0,0,1,0,0.5034491,0,0,0,0,0.8028598,0,0,1,0,0.8006762,0,0,0,0,0.6101828,0,0,0,1,1,0,0,0,0,0.5144544,0.1260057,0.05751909,0.3321131,0.9432396,0.05618276,0.03124779,1,0.98,0,1,0.2666664,0,0,0,1,1,0.3454736,0.9384285,0.8016703,0.01050889,0.9999447,0.9677923,0,1
ONNX,2,85,85,0,0.1998832,0.9508146,0.06423105,0,0,0,1,0,0.3269392,0,0,1,0,0.2566597,0,0,0,1,1,0,0,1,0,0.2601303,0,0,1,0,0.1154911,0,0,0,0,0.7108378,0,0,1,0,0.1135509,0,0,0,0,0.6940002,0,0,1,0,0.1179273,0,0,0,0,0.7156286,0,0,1,0,0.1299404,0,0,0,0,0.7821719,0,0,1,0,0.1539176,0.6713952,0.3466178,0.6084636,0.7935818,-0.08229375,0.1910542,1,0.9466667,0,1,0.0966666,0,0,1,0,1,-0.9815651,-0.1911282,0.3768113,0.04455307,0.999007,0.538888,0,0.6761011
ONNX,0,90,90,0,-0.5018472,0.09473738,-0.1624788,0,0,0,0,0,0.7792717,0,0,0,0,0.8174589,0,0,0,0,0.7849198,0,0,0,0,0.9112374,0,0,0,0,0.8360512,0,0,1,0,0.3972854,0,0,0,0,0.9490365,0,0,1,0,0.5345207,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9083015,0,0,1,0,0.4485166,0,0,0,0,0.8280943,0.6338968,0.6230631,0.9963496,-0.08536768,0.1325629,0.5565717,1,0.9766667,0,1,0,0,0,0,1,1,0.7444676,-0.6676587,0.3828415,-0.0942483,0.9955487,0.4022447,1,0.6749764
ONNX,1,90,90,0,0.08398683,1,0.03162479,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7498357,0,0,0,1,1,0,0,1,0,0.7445701,0,0,1,0,0.721599,0,0,0,1,1,0,0,1,0,0.5500447,0,0,0,0,0.8635018,0,0,1,0,0.7947657,0,0,0,0,0.6406701,0,0,0,1,1,0,0,0,0,0.5320539,0.1279757,0.06099799,0.3701812,0.9289595,0.4795743,0.8410338,1,0.9766667,0,1,0.2833331,0,0,0,1,1,0.3083437,0.951275,0.7955478,-0.02309942,0.9997332,0.9599392,0,1
ONNX,2,90,90,0,-0.04406776,0.3279222,0.05035689,1,0,0,1,0,0.3038419,0,0,1,0,0.2408434,0,0,0,1,1,0,0,1,0,0.2531441,0,0,1,0,0.1081256,0,0,0,0,0.6983995,0,0,1,0,0.1058053,0,0,0,0,0.6851084,0,0,1,0,0.1093541,0,0,0,0,0.7098681,0,0,1,0,0.1198336,0,0,0,0,0.7801178,0,0,1,0,0.1409377,0.675589,0.3501022,0.6243522,0.7811431,0.7230598,0.5959032,1,0.9466667,0,0,0.1133333,0,0,1,0,1,-0.9730024,-0.2307947,0.3803158,0.02693197,0.9996373,0.5286726,0,0.6749764
ONNX,0,95,95,0,-0.999057,-0.2001101,0.03563953,1,0,1,0,0,0.5807799,0,0,0,0,0.8048769,0,0,0,0,0.7918432,0,0,0,0,0.8845476,0,0,0,0,0.8544683,0,0,1,0,0.3784009,0,0,0,0,0.9855434,0,0,1,0,0.4942558,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8847618,0,0,1,0,0.4515655,0,0,0,0,0.8176452,0.6339418,0.6232459,0.9994074,-0.03442073,0.008846201,0.03937258,1,0.9766667,0,1,0,0,0,0,1,1,0.7097254,-0.7044784,0.3830872,-0.01077793,0.9999419,0.403849,1,0.6662564
ONNX,1,95,95,0,0.005917659,1,0.06897925,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7495115,0,0,0,1,1,0,0,1,0,0.7425191,0,0,1,0,0.7321092,0,0,0,1,1,0,0,1,0,0.5655268,0,0,0,0,0.8791353,0,0,1,0,0.7938516,0,0,0,0,0.6481916,0,0,0,1,1,0,0,0,0,0.5362346,0.1283084,0.06165456,0.3793922,0.925236,0.03210446,0.06274597,1,0.9766667,0,1,0.01333333,0,0,0,1,1,0.2991826,0.9541959,0.7944313,-0.03315946,0.99945,0.9588681,0,1
ONNX,2,95,95,0,-0.1633952,0.7359929,-0.265451,1,0,0,1,0,0.2890883,0,0,1,0,0.2308281,0,0,0,1,1,0,0,1,0,0.2393161,0,0,1,0,0.09903497,0,0,0,0,0.6905152,0,0,1,0,0.09654839,0,0,0,0,0.6798979,0,0,1,0,0.09941167,0,0,0,0,0.7071476,0,0,1,0,0.1084767,0,0,0,0,0.7805064,0,0,1,0,0.1268878,0.6781625,0.3542976,0.6366313,0.7711684,0.1588462,0.2553238,1,0.9333333,0,1,0.1299999,0,0,1,0,1,-0.9641218,-0.2654603,0.3812232,0.03176251,0.9994954,0.5128284,0,0.6662564
ONNX,0,100,100,0,-0.1952601,0.03852175,0.127019,1,0,1,0,0,0.5826344,0,0,0,0,0.8079249,0,0,0,0,0.7906277,0,0,0,0,0.890623,0,0,0,0,0.8506958,0,0,1,0,0.3829592,0,0,0,0,0.9776831,0,0,1,0,0.5033122,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8859783,0,0,1,0,0.4540992,0,0,0,0,0.8163731,0.6337129,0.6246961,0.9989595,-0.04560828,-0.01677572,0.1094722,1,0.9766667,0,1,0,0,0,0,1,1,0.7209799,-0.6929561,0.384378,0.007730503,0.9999702,0.4041352,1,0.6643041
ONNX,1,100,100,0,0.0181169,1,-0.008243978,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7507457,0,0,0,1,1,0,0,1,0,0.7399737,0,0,1,0,0.7604651,0,0,0,1,1,0,0,1,0,0.6113755,0,0,0,0,0.9134933,0,0,1,0,0.7930825,0,0,0,0,0.6639753,0,0,0,1,1,0,0,0,0,0.5445831,0.1286011,0.0623316,0.3993518,0.9167978,0.02856445,0.06453011,1,0.9766667,0,1,0.02999999,0,0,0,1,1,0.2788265,0.9603415,0.7933302,-0.05787116,0.998324,0.9588231,0,1
ONNX,2,100,100,0,-0.08222993,0.7989356,0.01936941,0,0,0,1,0,0.3184783,0,0,1,0,0.2439857,0,0,0,1,1,0,0,1,0,0.206769,0,0,1,0,0.09199595,0,0,0,0,0.7012416,0,0,1,0,0.09146082,0,0,0,0,0.6769645,0,0,1,0,0.09608167,0,0,0,0,0.6902798,0,0,1,0,0.1072859,0,0,0,0,0.7451044,0,0,1,0,0.1293413,0.6792769,0.3567823,0.5701827,0.8215179,0.06807419,0.1664291,1,0.9333333,0,1,0.1466666,0,0,1,0,1,-0.9807755,-0.1951392,0.3812476,0.1294056,0.9915918,0.5013164,0,0.6643041
ONNX,0,105,105,0,-0.1797049,0.480456,0.1662892,0,0,1,0,0,0.5788046,0,0,0,0,0.8178998,0,0,0,0,0.7853221,0,0,0,0,0.9117441,0,0,0,0,0.836468,0,0,1,0,0.3978789,0,0,0,0,0.9494931,0,0,1,0,0.535338,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9042519,0,0,1,0,0.452121,0,0,0,0,0.8243892,0.6337129,0.6246961,0.9963448,-0.08542395,0.000566483,0.0019677,1,0.9733334,0,1,0,0,0,0,1,1,0.7480505,-0.663642,0.384378,-0.01354478,0.9999084,0.4019846,1,0.6591395
ONNX,1,105,105,0,-0.07821037,1,-0.0758492,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7488985,0,0,0,1,1,0,0,1,0,0.7386018,0,0,1,0,0.7532347,0,0,0,1,1,0,0,1,0,0.5982337,0,0,0,0,0.9107305,0,0,1,0,0.7924054,0,0,0,0,0.663128,0,0,0,1,1,0,0,0,0,0.5444573,0.1289068,0.06300282,0.3969761,0.917829,0.02918157,0.06424937,1,0.9733334,0,1,0.04666665,0,0,0,1,1,0.2816782,0.959509,0.7922233,-0.05249262,0.9986213,0.9580402,0,1
ONNX,2,105,105,0,-0.03441178,0.917135,0.0517754,1,0,0,1,0,0.3106649,0,0,1,0,0.2387825,0,0,0,1,1,0,0,1,0,0.2027925,0,0,1,0,0.08679926,0,0,0,0,0.6970879,0,0,1,0,0.08617157,0,0,0,0,0.6739336,0,0,1,0,0.09039092,0,0,0,0,0.688175,0,0,1,0,0.1007562,0,0,0,0,0.7440066,0,0,1,0,0.1211859,0.6805975,0.3591554,0.5751711,0.8180331,0.08760468,0.1565244,1,0.9333333,0,1,0.1633332,0,0,1,0,1,-0.9772951,-0.2118829,0.3816819,0.1312751,0.991346,0.4902434,0,0.6591395
ONNX,0,110,110,0,-0.6206251,0.2820923,-0.1300945,1,0,0,0,0,0.784256,0,0,0,0,0.8333659,0,0,0,0,0.7803394,0,0,0,0,0.9432868,0,0,0,0,0.8204736,0,0,1,0,0.4203149,0,0,0,0,0.917081,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4671935,0,0,0,0,0.9316427,0,0,1,0,0.4506374,0,0,0,0,0.8371617,0.6337159,0.6246968,0.9905249,-0.1373341,0.02054556,0.004597635,1,0.9733334,0,1,0,0,0,0,1,1,0.7816799,-0.62368,0.384382,-0.06048728,0.9981691,0.402057,1,0.6409405
ONNX,1,110,110,0,0.337851,1,0.1564825,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7444009,0,0,0,1,1,0,0,1,0,0.7382764,0,0,1,0,0.7159514,0,0,0,1,1,0,0,1,0,0.537419,0,0,0,0,0.8757641,0,0,1,0,0.7921087,0,0,0,0,0.6476576,0,0,0,1,1,0,0,0,0,0.5367824,0.1291355,0.06370264,0.3749948,0.9270269,0.0212589,0.06721196,1,0.9733334,0,1,0.0633333,0,0,0,1,1,0.3049685,0.9523624,0.7911589,-0.02470988,0.9996946,0.9568917,0,1
ONNX,2,110,110,0,-0.2499102,-0.0290453,0.1588926,0,0,0,1,0,0.2820641,0,0,1,0,0.2186622,0,0,0,1,1,0,0,1,0,0.1867523,0,0,1,0,0.06781403,0,0,0,0,0.6810724,0,0,1,0,0.0669182,0,0,0,0,0.6610056,0,0,1,0,0.06991804,0,0,0,0,0.6775702,0,0,1,0,0.07757799,0,0,0,0,0.7356657,0,0,1,0,0.09273745,0.6863788,0.367837,0.5884002,0.8085698,0.495316,0.7372528,1,0.9333333,0,0,0.1799999,0,0,1,0,1,-0.963457,-0.2678633,0.3850474,0.1230262,0.9924034,0.4735388,0,0.6409405
ONNX,0,115,115,0,-0.4677718,1,0.02401338,1,0,1,0,0,0.5882584,0,0,0,0,0.8208543,0,0,0,0,0.783885,0,0,0,0,0.9180237,0,0,0,0,0.8325645,0,0,1,0,0.4022301,0,0,0,0,0.9418265,0,0,1,0,0.5450697,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9095623,0,0,1,0,0.4519582,0,0,0,0,0.8266692,0.6337878,0.6248168,0.995309,-0.09674752,0.01884507,0.03264707,1,0.97,0,1,0,0,0,0,1,1,0.7556434,-0.6549833,0.3845917,-0.06708971,-0.9977469,0.3988657,0,0.6375285
ONNX,1,115,115,0,-0.1289713,1,-0.07140194,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7497653,0,0,0,1,1,0,0,1,0,0.7350676,0,0,1,0,0.7872626,0,0,1,0,0.7611818,0,0,1,0,0.8079935,0,0,0,0,0.95621,0,0,1,0,0.7911173,0,0,0,0,0.6840254,0,0,0,1,1,0,0,0,0,0.5557843,0.1296166,0.0642298,0.4200964,0.9074795,0.0476791,0.05022877,1,0.97,0,1,0.07999995,0,0,0,1,1,0.2577388,0.9662146,0.7900499,-0.06177267,0.9980903,0.9523815,0,1
ONNX,2,115,115,0,-0.2100501,0.1912816,0.3197963,0,0,0,1,0,0.2709238,0,0,1,0,0.2152216,0,0,0,1,1,0,0,1,0,0.1868744,0,0,1,0,0.06572946,0,0,0,0,0.6778153,0,0,1,0,0.0642478,0,0,0,0,0.6656507,0,0,1,0,0.06632844,0,0,0,0,0.6904827,0,0,1,0,0.0725928,0,0,0,0,0.7597873,0,0,1,0,0.08523832,0.6844802,0.3689836,0.6280124,0.7782034,-0.1285188,0.08116551,1,0.9333333,0,0,0.1966665,0,0,1,0,1,-0.9483639,-0.3171842,0.3816567,0.1030853,0.9946726,0.4703824,0,0.6375285
ONNX,0,120,120,0,-0.1256924,1,0.2859524,0,0,1,0,0,0.5894753,0,0,0,0,0.8214726,0,0,0,0,0.7816451,0,0,0,0,0.9207214,0,0,0,0,0.8286272,0,0,1,0,0.4032824,0,0,0,0,0.9352635,0,0,1,0,0.5491561,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9128119,0,0,1,0,0.4522114,0,0,0,0,0.8279076,0.6344438,0.625046,0.9945507,-0.1042533,0.06446561,0.02230396,1,0.97,0,1,0,0,0,0,1,1,0.7598142,-0.6501401,0.3855773,-0.05252711,-0.9986194,0.3946894,0,0.6288638
ONNX,1,120,120,0,-0.1128218,1,-0.1648271,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7449729,0,0,0,1,1,0,0,1,0,0.7342303,0,0,1,0,0.74809,0,0,0,1,1,0,0,1,0,0.5869638,0,0,0,0,0.9194224,0,0,1,0,0.7903849,0,0,0,0,0.6681441,0,0,0,1,1,0,0,0,0,0.5479333,0.1298277,0.06493267,0.3996362,0.9166738,0.01963877,0.0675685,1,0.97,0,1,0.0966666,0,0,0,1,1,0.2798899,0.9600322,0.7889994,-0.03355414,0.9994369,0.9501297,0,1
ONNX,2,120,120,0,-1,-0.1875411,0.1069794,1,0,0,1,0,0.2431228,0,0,1,0,0.2015251,0,0,1,0,0.3286887,0,0,1,0,0.1811039,0,0,0,1,1,0,0,0,0,0.6687932,0,0,1,0,0.05640209,0,0,0,0,0.6724235,0,0,1,0,0.05686597,0,0,0,0,0.7148412,0,0,1,0,0.0606334,0,0,0,0,0.8095521,0,0,1,0,0.06891423,0.6841407,0.3726293,0.7028978,0.7112908,-0.01218459,0.2311403,1,0.9333333,0,0,0.2133332,0,0,1,0,1,-0.9061284,-0.4230027,0.3792185,0.02639139,0.9996517,0.4603329,0,0.6288638
ONNX,0,125,125,0,-0.6484759,-0.2235196,0.08591482,0,0,0,0,0,0.7738227,0,0,0,0,0.8341581,0,0,0,0,0.7598259,0,0,0,0,0.9608796,0,0,0,0,0.7880565,0,0,1,0,0.4211139,0,0,0,0,0.8670096,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4605874,0,0,0,0,0.9664539,0,0,1,0,0.4502697,0,0,0,0,0.8542613,0.6416977,0.6246281,0.9811875,-0.1930578,0.9662974,-0.06701445,1,0.97,0,0,0,0,0,0,1,1,0.8027721,-0.5962861,0.3934068,-0.04941893,0.9987782,0.3948124,1,0.6134548
ONNX,1,125,125,0,0.6118371,1,0.1081499,1,0,0,1,0,0.9802777,0,0,0,1,1,0,0,1,0,0.7234592,0,0,0,1,1,0,0,1,0,0.7217241,0,0,1,0,0.6731187,0,0,0,1,1,0,0,1,0,0.4248709,0,0,0,0,0.8516133,0,0,1,0,0.7872676,0,0,0,0,0.6395176,0,0,0,1,1,0,0,0,0,0.535098,0.1316526,0.07196955,0.3516547,0.9361298,0.2369071,0.9395874,1,0.97,0,0,0.1133333,0,0,0,1,1,0.3350521,0.9421996,0.7787877,0.02388766,0.9997146,0.9411478,0,1
ONNX,2,125,125,0,0.3111002,0.949175,-0.1153968,1,0,0,1,0,0.251617,0,0,1,0,0.2112231,0,0,1,0,0.3333326,0,0,1,0,0.1908712,0,0,1,0,0.05092713,0,0,0,0,0.6789801,0,0,1,0,0.04819846,0,0,0,0,0.6880598,0,0,1,0,0.04821441,0,0,0,0,0.7376937,0,0,1,0,0.0509796,0,0,0,0,0.8440876,0,0,1,0,0.0573618,0.6787387,0.376418,0.7264019,0.6872702,-0.2610517,0.1894123,1,0.92,0,1,0.2299998,0,0,1,0,1,-0.888032,-0.4597818,0.369333,0.01782382,0.9998412,0.4554302,0,0.6134548
ONNX,0,130,130,0,-1,1,0.2507908,1,0,1,0,0,0.5781606,0,0,0,0,0.8469919,0,0,0,0,0.7612489,0,0,0,0,0.9842895,0,0,0,0,0.7844644,0,0,1,0,0.4390575,0,0,0,0,0.8567827,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4742059,0,0,0,0,0.9654688,0,0,1,0,0.4665383,0,0,0,0,0.8464086,0.6408185,0.6318313,0.97562,-0.2194674,-0.04739172,0.4265029,1,0.97,0,0,0,0,0,0,1,1,0.8315831,-0.5554007,0.400037,0.1083517,-0.9941127,0.3947969,0,0.6291127
ONNX,1,130,130,0,0.4913216,1,-0.123521,0,0,0,1,0,0.9879948,0,0,0,1,1,0,0,1,0,0.7218449,0,0,0,1,1,0,0,1,0,0.7144117,0,0,1,0,0.6776961,0,0,0,1,1,0,0,1,0,0.461015,0,0,0,0,0.9127001,0,0,1,0,0.7797603,0,0,0,0,0.6711344,0,0,0,1,1,0,0,0,0,0.5543081,0.1346888,0.07429302,0.3832518,0.9236439,0.05411595,0.03932462,1,0.9666666,0,1,0.1299999,0,0,0,1,1,0.3012762,0.953537,0.7729802,-0.007637054,0.9999708,0.9304726,0,1
ONNX,2,130,130,0,-0.3470787,0.5057503,-0.194222,0,0,0,1,0,0.252923,0,0,1,0,0.2094336,0,0,0,1,1,0,0,1,0,0.1873226,0,0,1,0,0.04743143,0,0,0,0,0.6754025,0,0,1,0,0.04529041,0,0,0,0,0.6786488,0,0,1,0,0.04569116,0,0,0,0,0.7209827,0,0,1,0,0.0487507,0,0,0,0,0.8158589,0,0,1,0,0.05545345,0.6812261,0.377659,0.7010145,0.713147,0.1624612,0.08401248,1,0.92,0,1,0.2466665,0,0,1,0,1,-0.9005288,-0.4347963,0.3723647,0.06597283,0.9978215,0.4475498,0,0.6291127
ONNX,0,135,135,0,-0.4299538,-0.2867033,-0.2075218,1,0,0,0,0,0.7896297,0,0,0,0,0.8757194,0,0,0,0,0.7560628,0,0,1,0,0.3899142,0,0,0,0,0.7647816,0,0,1,0,0.4786573,0,0,0,0,0.8183355,0,0,0,1,1,0,0,0,0,0.9341031,0,0,1,0,0.4728783,0,0,0,1,1,0,0,1,0,0.473893,0,0,0,0,0.8733587,0.6439323,0.6337111,0.9553199,-0.2955743,0.05594358,0.02950571,1,0.9666666,0,1,0,0,0,0,1,1,0.8712431,-0.4908522,0.4055636,-0.09174199,0.995783,0.3990259,1,0.6197829
ONNX,1,135,135,0,0.7083793,1,-0.0833476,1,0,0,1,0,0.9719655,0,0,0,1,1,0,0,1,0,0.7168363,0,0,0,1,1,0,0,1,0,0.7159246,0,0,1,0,0.6659876,0,0,0,1,1,0,0,1,0,0.3971214,0,0,0,0,0.8595853,0,0,1,0,0.77965,0,0,0,0,0.6473408,0,0,0,1,1,0,0,0,0,0.5426139,0.1351972,0.07476106,0.3471301,0.937817,0.04931312,0.04683278,1,0.9666666,0,1,0.1466666,0,0,0,1,1,0.3378757,0.9411908,0.771914,0.02916229,0.9995747,0.9257095,0,1
ONNX,2,135,135,0,0.5311622,-0.04060196,0.4341868,0,0,0,1,0,0.2678458,0,0,1,0,0.2163149,0,0,1,0,0.03765124,0,0,1,0,0.1900033,0,0,1,0,0.03441569,0,0,1,0,0.2134336,0,0,1,0,0.03334774,0,0,0,0,0.6727007,0,0,1,0,0.03412859,0,0,0,0,0.7040157,0,0,1,0,0.03698877,0,0,0,0,0.7826409,0,0,1,0,0.04289627,0.6819243,0.3830261,0.6562232,0.7545669,0.06356236,0.5534116,1,0.92,0,0,0.2633331,0,0,1,0,1,-0.9166971,-0.3995829,0.3708033,0.1487097,0.9888809,0.4397211,0,0.6197829
ONNX,0,140,140,0,-0.0772353,-0.09184965,0.1283039,1,0,1,0,0,0.5703951,0,0,0,0,0.8451064,0,0,0,0,0.7543991,0,0,0,0,0.9865783,0,0,0,0,0.7749019,0,0,1,0,0.4356455,0,0,0,0,0.8432822,0,0,0,1,1,0,0,0,0,0.9830235,0,0,1,0,0.4773819,0,0,0,0,0.9698521,0,0,1,0,0.4711637,0,0,0,0,0.84666,0.6439103,0.6337757,0.9725466,-0.2327083,-0.01167628,0.03166743,1,0.9666666,0,1,0,0,0,0,1,1,0.8375433,-0.5463709,0.4056079,-0.0159267,0.9998732,0.396212,1,0.6325129
ONNX,1,140,140,0,0.145623,1,-0.008767581,0,0,0,1,0,0.9620857,0,0,0,1,1,0,0,1,0,0.7139558,0,0,0,1,1,0,0,1,0,0.7174263,0,0,1,0,0.6749414,0,0,0,1,1,0,0,1,0,0.3964884,0,0,0,0,0.8286451,0,0,1,0,0.7798187,0,0,0,0,0.6333652,0,0,0,1,1,0,0,0,0,0.5359548,0.1357311,0.07513873,0.3224577,0.9465839,0.05345519,0.03866016,1,0.9633333,0,1,0.1633332,0,0,0,1,1,0.3620902,0.932143,0.7709299,0.06186131,0.9980847,0.9144482,0,1
